Rollno,cent_allot,cent_add,examDate,batch,rep_time
NL2002759,MAHB,NIELIT MAHB,28-09-2023,1,9:00 AM
NL2002760,MAHB,NIELIT MAHB,02-09-2023,1,9:00 AM
NL2002761,WGL,NIELIT WGL,26-09-2023,2,2:00 PM
NL2002762,MAHB,NIELIT MAHB,20-09-2023,1,9:00 AM
NL2002763,WGL,NIELIT WGL,20-09-2023,2,2:00 PM
NL2002764,WGL,NIELIT WGL,28-09-2023,1,9:00 AM
NL2002765,MED,NIELIT MED,23-09-2023,2,2:00 PM
NL2002766,PUD,NIELIT PUD,14-09-2023,1,9:00 AM
NL2002767,WGL,NIELIT WGL,18-09-2023,2,2:00 PM
NL2002768,WGL,NIELIT WGL,15-09-2023,2,2:00 PM
NL2002769,WGL,NIELIT WGL,21-09-2023,1,9:00 AM
NL2002770,WGL,NIELIT WGL,03-09-2023,2,2:00 PM
NL2002771,WGL,NIELIT WGL,01-09-2023,1,9:00 AM
NL2002772,WGL,NIELIT WGL,22-09-2023,2,2:00 PM
NL2002773,WGL,NIELIT WGL,09-09-2023,2,2:00 PM
NL2002774,WGL,NIELIT WGL,03-09-2023,1,9:00 AM
NL2002775,WGL,NIELIT WGL,08-09-2023,2,2:00 PM
NL2002776,WGL,NIELIT WGL,17-09-2023,1,9:00 AM
NL2002777,WGOD,NIELIT WGOD,18-09-2023,2,2:00 PM
NL2002778,TRI,NIELIT TRI,12-09-2023,1,9:00 AM
NL2002779,WGOD,NIELIT WGOD,18-09-2023,2,2:00 PM
NL2002780,TRI,NIELIT TRI,01-09-2023,1,9:00 AM
NL2002781,TRI,NIELIT TRI,26-09-2023,1,9:00 AM
NL2002782,TRI,NIELIT TRI,10-09-2023,2,2:00 PM
NL2002783,NALG,NIELIT NALG,10-09-2023,1,9:00 AM
NL2002784,NALG,NIELIT NALG,14-09-2023,1,9:00 AM
NL2002785,TRI,NIELIT TRI,13-09-2023,2,2:00 PM
NL2002786,NALG,NIELIT NALG,10-09-2023,2,2:00 PM
NL2002787,NALG,NIELIT NALG,21-09-2023,1,9:00 AM
NL2002788,PUD,NIELIT PUD,07-09-2023,1,9:00 AM
NL2002789,PUD,NIELIT PUD,12-09-2023,2,2:00 PM
NL2002790,NEL,NIELIT NEL,07-09-2023,1,9:00 AM
NL2002791,PUD,NIELIT PUD,16-09-2023,1,9:00 AM
NL2002792,PUD,NIELIT PUD,11-09-2023,1,9:00 AM
NL2002793,PUD,NIELIT PUD,08-09-2023,1,9:00 AM
NL2002794,NEL,NIELIT NEL,30-09-2023,1,9:00 AM
NL2002795,PUD,NIELIT PUD,10-09-2023,2,2:00 PM
NL2002796,WGOD,NIELIT WGOD,12-09-2023,2,2:00 PM
NL2002797,WGOD,NIELIT WGOD,29-09-2023,2,2:00 PM
NL2002798,WGOD,NIELIT WGOD,22-09-2023,1,9:00 AM
NL2002799,MAHB,NIELIT MAHB,10-09-2023,2,2:00 PM
NL2002800,MAHB,NIELIT MAHB,08-09-2023,2,2:00 PM
NL2002801,WGOD,NIELIT WGOD,16-09-2023,1,9:00 AM
NL2002802,WGOD,NIELIT WGOD,05-09-2023,1,9:00 AM
NL2002803,WGOD,NIELIT WGOD,26-09-2023,2,2:00 PM
NL2002804,MAHB,NIELIT MAHB,14-09-2023,2,2:00 PM
NL2002805,MAHB,NIELIT MAHB,15-09-2023,2,2:00 PM
NL2002806,MAHB,NIELIT MAHB,29-09-2023,2,2:00 PM
NL2002807,MAHB,NIELIT MAHB,06-09-2023,1,9:00 AM
NL2002808,MAHB,NIELIT MAHB,01-09-2023,2,2:00 PM
NL2002809,NEL,NIELIT NEL,19-09-2023,1,9:00 AM
NL2002810,WGOD,NIELIT WGOD,28-09-2023,1,9:00 AM
NL2002811,WGOD,NIELIT WGOD,11-09-2023,1,9:00 AM
NL2002812,KARN,NIELIT KARN,11-09-2023,2,2:00 PM
NL2002813,MED,NIELIT MED,11-09-2023,1,9:00 AM
NL2002814,WGOD,NIELIT WGOD,15-09-2023,1,9:00 AM
NL2002815,WGOD,NIELIT WGOD,25-09-2023,1,9:00 AM
NL2002816,WGL,NIELIT WGL,13-09-2023,1,9:00 AM
NL2002817,WGL,NIELIT WGL,07-09-2023,1,9:00 AM
NL2002818,WGL,NIELIT WGL,24-09-2023,2,2:00 PM
NL2002819,WGL,NIELIT WGL,25-09-2023,1,9:00 AM
NL2002820,WGL,NIELIT WGL,19-09-2023,2,2:00 PM
NL2002821,WGL,NIELIT WGL,07-09-2023,2,2:00 PM
NL2002822,WGL,NIELIT WGL,26-09-2023,2,2:00 PM
NL2002823,WGL,NIELIT WGL,29-09-2023,2,2:00 PM
NL2002824,WGL,NIELIT WGL,27-09-2023,2,2:00 PM
NL2002825,MAHB,NIELIT MAHB,16-09-2023,2,2:00 PM
NL2002826,MAHB,NIELIT MAHB,07-09-2023,2,2:00 PM
NL2002827,MAHB,NIELIT MAHB,10-09-2023,1,9:00 AM
NL2002828,PUD,NIELIT PUD,11-09-2023,2,2:00 PM
NL2002829,MED,NIELIT MED,24-09-2023,2,2:00 PM
NL2002830,MAHB,NIELIT MAHB,10-09-2023,2,2:00 PM
NL2002831,MAHB,NIELIT MAHB,24-09-2023,1,9:00 AM
NL2002832,WGOD,NIELIT WGOD,05-09-2023,2,2:00 PM
NL2002833,MAHB,NIELIT MAHB,28-09-2023,1,9:00 AM
NL2002834,MAHB,NIELIT MAHB,03-09-2023,2,2:00 PM
NL2002835,MAHB,NIELIT MAHB,05-09-2023,1,9:00 AM
NL2002836,MAHB,NIELIT MAHB,16-09-2023,2,2:00 PM
NL2002837,MAHB,NIELIT MAHB,09-09-2023,1,9:00 AM
NL2002838,MAHB,NIELIT MAHB,10-09-2023,2,2:00 PM
NL2002839,MAHB,NIELIT MAHB,22-09-2023,2,2:00 PM
NL2002840,MAHB,NIELIT MAHB,22-09-2023,2,2:00 PM
NL2002841,MAHB,NIELIT MAHB,04-09-2023,2,2:00 PM
NL2002842,MAHB,NIELIT MAHB,13-09-2023,1,9:00 AM
NL2002843,WGL,NIELIT WGL,22-09-2023,1,9:00 AM
NL2002844,WGL,NIELIT WGL,12-09-2023,2,2:00 PM
NL2002845,WGL,NIELIT WGL,30-09-2023,2,2:00 PM
NL2002846,WGL,NIELIT WGL,24-09-2023,1,9:00 AM
NL2002847,MED,NIELIT MED,03-09-2023,2,2:00 PM
NL2002848,MED,NIELIT MED,01-09-2023,1,9:00 AM
NL2002849,WGL,NIELIT WGL,23-09-2023,2,2:00 PM
NL2002850,MED,NIELIT MED,04-09-2023,1,9:00 AM
NL2002851,WGL,NIELIT WGL,21-09-2023,2,2:00 PM
NL2002852,KARN,NIELIT KARN,18-09-2023,2,2:00 PM
NL2002853,KARN,NIELIT KARN,28-09-2023,2,2:00 PM
NL2002854,KARN,NIELIT KARN,28-09-2023,1,9:00 AM
NL2002855,WGL,NIELIT WGL,11-09-2023,1,9:00 AM
NL2002856,KARN,NIELIT KARN,02-09-2023,1,9:00 AM
NL2002857,KARN,NIELIT KARN,19-09-2023,1,9:00 AM
NL2002858,WGL,NIELIT WGL,19-09-2023,1,9:00 AM
NL2002859,WGL,NIELIT WGL,01-09-2023,1,9:00 AM
NL2002860,WGL,NIELIT WGL,18-09-2023,1,9:00 AM
NL2002861,WGL,NIELIT WGL,15-09-2023,2,2:00 PM
NL2002862,WGL,NIELIT WGL,15-09-2023,1,9:00 AM
NL2002863,WGL,NIELIT WGL,04-09-2023,2,2:00 PM
NL2002864,WGL,NIELIT WGL,28-09-2023,2,2:00 PM
NL2002865,WGL,NIELIT WGL,20-09-2023,2,2:00 PM
NL2002866,VIZI,NIELIT VIZI,04-09-2023,1,9:00 AM
NL2002867,KHAM,NIELIT KHAM,25-09-2023,1,9:00 AM
NL2002868,MAHB,NIELIT MAHB,24-09-2023,2,2:00 PM
NL2002869,MAHB,NIELIT MAHB,12-09-2023,1,9:00 AM
NL2002870,MAHB,NIELIT MAHB,02-09-2023,1,9:00 AM
NL2002871,MAHB,NIELIT MAHB,06-09-2023,2,2:00 PM
NL2002872,MAHB,NIELIT MAHB,23-09-2023,1,9:00 AM
NL2002873,KHAM,NIELIT KHAM,24-09-2023,1,9:00 AM
NL2002874,KHAM,NIELIT KHAM,03-09-2023,1,9:00 AM
NL2002875,KHAM,NIELIT KHAM,27-09-2023,2,2:00 PM
NL2002876,KHAM,NIELIT KHAM,15-09-2023,1,9:00 AM
NL2002877,KHAM,NIELIT KHAM,04-09-2023,2,2:00 PM
NL2002878,KHAM,NIELIT KHAM,08-09-2023,2,2:00 PM
NL2002879,KHAM,NIELIT KHAM,13-09-2023,2,2:00 PM
NL2002880,KHAM,NIELIT KHAM,13-09-2023,1,9:00 AM
NL2002881,KHAM,NIELIT KHAM,23-09-2023,1,9:00 AM
NL2002882,KHAM,NIELIT KHAM,04-09-2023,2,2:00 PM
NL2002883,KHAM,NIELIT KHAM,16-09-2023,2,2:00 PM
NL2002884,KHAM,NIELIT KHAM,18-09-2023,1,9:00 AM
NL2002885,KHAM,NIELIT KHAM,04-09-2023,1,9:00 AM
NL2002886,KHAM,NIELIT KHAM,20-09-2023,1,9:00 AM
NL2002887,KHAM,NIELIT KHAM,23-09-2023,1,9:00 AM
NL2002888,KHAM,NIELIT KHAM,26-09-2023,1,9:00 AM
NL2002889,KHAM,NIELIT KHAM,13-09-2023,1,9:00 AM
NL2002890,KHAM,NIELIT KHAM,02-09-2023,1,9:00 AM
NL2002891,KHAM,NIELIT KHAM,10-09-2023,1,9:00 AM
NL2002892,KHAM,NIELIT KHAM,25-09-2023,2,2:00 PM
NL2002893,GUN,NIELIT GUN,26-09-2023,2,2:00 PM
NL2002894,MAHB,NIELIT MAHB,10-09-2023,2,2:00 PM
NL2002895,VIZI,NIELIT VIZI,30-09-2023,2,2:00 PM
NL2002896,MAHB,NIELIT MAHB,29-09-2023,2,2:00 PM
NL2002897,VIZI,NIELIT VIZI,02-09-2023,1,9:00 AM
NL2002898,MAHB,NIELIT MAHB,21-09-2023,1,9:00 AM
NL2002899,GUN,NIELIT GUN,28-09-2023,2,2:00 PM
NL2002900,GUN,NIELIT GUN,12-09-2023,1,9:00 AM
NL2002901,GUN,NIELIT GUN,22-09-2023,1,9:00 AM
NL2002902,KHAM,NIELIT KHAM,17-09-2023,1,9:00 AM
NL2002903,KHAM,NIELIT KHAM,24-09-2023,2,2:00 PM
NL2002904,KHAM,NIELIT KHAM,04-09-2023,2,2:00 PM
NL2002905,KHAM,NIELIT KHAM,27-09-2023,1,9:00 AM
NL2002906,KHAM,NIELIT KHAM,06-09-2023,2,2:00 PM
NL2002907,WGL,NIELIT WGL,28-09-2023,1,9:00 AM
NL2002908,WGL,NIELIT WGL,17-09-2023,1,9:00 AM
NL2002909,WGL,NIELIT WGL,30-09-2023,1,9:00 AM
NL2002910,WGL,NIELIT WGL,12-09-2023,1,9:00 AM
NL2002911,WGL,NIELIT WGL,26-09-2023,2,2:00 PM
NL2002912,MAHB,NIELIT MAHB,12-09-2023,2,2:00 PM
NL2002913,MAHB,NIELIT MAHB,13-09-2023,2,2:00 PM
NL2002914,MAHB,NIELIT MAHB,08-09-2023,2,2:00 PM
NL2002915,MAHB,NIELIT MAHB,27-09-2023,2,2:00 PM
NL2002916,MAHB,NIELIT MAHB,09-09-2023,1,9:00 AM
NL2002917,MAHB,NIELIT MAHB,14-09-2023,2,2:00 PM
NL2002918,KHAM,NIELIT KHAM,02-09-2023,1,9:00 AM
NL2002919,KHAM,NIELIT KHAM,20-09-2023,2,2:00 PM
NL2002920,MAHB,NIELIT MAHB,05-09-2023,2,2:00 PM
NL2002921,MAHB,NIELIT MAHB,16-09-2023,2,2:00 PM
NL2002922,MAHB,NIELIT MAHB,15-09-2023,1,9:00 AM
NL2002923,MAHB,NIELIT MAHB,13-09-2023,2,2:00 PM
NL2002924,MAHB,NIELIT MAHB,20-09-2023,1,9:00 AM
NL2002925,MAHB,NIELIT MAHB,18-09-2023,1,9:00 AM
NL2002926,MAHB,NIELIT MAHB,08-09-2023,2,2:00 PM
NL2002927,GUN,NIELIT GUN,27-09-2023,2,2:00 PM
NL2002928,GUN,NIELIT GUN,10-09-2023,2,2:00 PM
NL2002929,GUN,NIELIT GUN,07-09-2023,2,2:00 PM
NL2002930,GUN,NIELIT GUN,30-09-2023,2,2:00 PM
NL2002931,GUN,NIELIT GUN,12-09-2023,1,9:00 AM
NL2002932,GUN,NIELIT GUN,27-09-2023,2,2:00 PM
NL2002933,GUN,NIELIT GUN,24-09-2023,1,9:00 AM
NL2002934,GUN,NIELIT GUN,27-09-2023,1,9:00 AM
NL2002935,WGL,NIELIT WGL,18-09-2023,1,9:00 AM
NL2002936,WGL,NIELIT WGL,21-09-2023,1,9:00 AM
NL2002937,WGL,NIELIT WGL,09-09-2023,1,9:00 AM
NL2002938,WGL,NIELIT WGL,04-09-2023,1,9:00 AM
NL2002939,WGL,NIELIT WGL,08-09-2023,2,2:00 PM
NL2002940,WGL,NIELIT WGL,16-09-2023,2,2:00 PM
NL2002941,WGL,NIELIT WGL,01-09-2023,1,9:00 AM
NL2002942,WGL,NIELIT WGL,05-09-2023,2,2:00 PM
NL2002943,MAHB,NIELIT MAHB,01-09-2023,1,9:00 AM
NL2002944,MAHB,NIELIT MAHB,02-09-2023,2,2:00 PM
NL2002945,MAHB,NIELIT MAHB,02-09-2023,1,9:00 AM
NL2002946,WGL,NIELIT WGL,15-09-2023,2,2:00 PM
NL2002947,MAHB,NIELIT MAHB,07-09-2023,1,9:00 AM
NL2002948,NALG,NIELIT NALG,11-09-2023,2,2:00 PM
NL2002949,NALG,NIELIT NALG,02-09-2023,1,9:00 AM
NL2002950,PUD,NIELIT PUD,03-09-2023,2,2:00 PM
NL2002951,MAHB,NIELIT MAHB,12-09-2023,1,9:00 AM
NL2002952,PUD,NIELIT PUD,07-09-2023,2,2:00 PM
NL2002953,PUD,NIELIT PUD,29-09-2023,1,9:00 AM
NL2002954,MAHB,NIELIT MAHB,19-09-2023,2,2:00 PM
NL2002955,MAHB,NIELIT MAHB,05-09-2023,2,2:00 PM
NL2002956,MAHB,NIELIT MAHB,03-09-2023,1,9:00 AM
NL2002957,MAHB,NIELIT MAHB,28-09-2023,2,2:00 PM
NL2002958,MED,NIELIT MED,08-09-2023,2,2:00 PM
NL2002959,KARN,NIELIT KARN,24-09-2023,2,2:00 PM
NL2002960,KARN,NIELIT KARN,01-09-2023,2,2:00 PM
NL2002961,KARN,NIELIT KARN,02-09-2023,1,9:00 AM
NL2002962,KARN,NIELIT KARN,20-09-2023,1,9:00 AM
NL2002963,VIZI,NIELIT VIZI,27-09-2023,1,9:00 AM
NL2002964,KARN,NIELIT KARN,11-09-2023,2,2:00 PM
NL2002965,VIZI,NIELIT VIZI,25-09-2023,1,9:00 AM
NL2002966,GUN,NIELIT GUN,03-09-2023,1,9:00 AM
NL2002967,VIZI,NIELIT VIZI,29-09-2023,1,9:00 AM
NL2002968,VIZI,NIELIT VIZI,27-09-2023,2,2:00 PM
NL2002969,GUN,NIELIT GUN,28-09-2023,1,9:00 AM
NL2002970,VIZI,NIELIT VIZI,08-09-2023,1,9:00 AM
NL2002971,GUN,NIELIT GUN,28-09-2023,1,9:00 AM
NL2002972,VIZI,NIELIT VIZI,18-09-2023,2,2:00 PM
NL2002973,VIZI,NIELIT VIZI,17-09-2023,2,2:00 PM
NL2002974,VIZI,NIELIT VIZI,23-09-2023,2,2:00 PM
NL2002975,VIZI,NIELIT VIZI,25-09-2023,1,9:00 AM
NL2002976,VIZI,NIELIT VIZI,03-09-2023,2,2:00 PM
NL2002977,VIZI,NIELIT VIZI,24-09-2023,1,9:00 AM
NL2002978,GUN,NIELIT GUN,27-09-2023,1,9:00 AM
NL2002979,GUN,NIELIT GUN,30-09-2023,2,2:00 PM
NL2002980,GUN,NIELIT GUN,06-09-2023,2,2:00 PM
NL2002981,GUN,NIELIT GUN,20-09-2023,2,2:00 PM
NL2002982,VIZI,NIELIT VIZI,29-09-2023,2,2:00 PM
NL2002983,GUN,NIELIT GUN,15-09-2023,2,2:00 PM
NL2002984,GUN,NIELIT GUN,24-09-2023,1,9:00 AM
NL2002985,GUN,NIELIT GUN,01-09-2023,1,9:00 AM
NL2002986,VIZI,NIELIT VIZI,16-09-2023,1,9:00 AM
NL2002987,GUN,NIELIT GUN,11-09-2023,2,2:00 PM
NL2002988,VIZI,NIELIT VIZI,20-09-2023,1,9:00 AM
NL2002989,GUN,NIELIT GUN,02-09-2023,1,9:00 AM
NL2002990,ADI,NIELIT ADI,03-09-2023,1,9:00 AM
NL2002991,KARN,NIELIT KARN,28-09-2023,2,2:00 PM
NL2002992,PUD,NIELIT PUD,25-09-2023,1,9:00 AM
NL2002993,MED,NIELIT MED,16-09-2023,2,2:00 PM
NL2002994,MED,NIELIT MED,17-09-2023,1,9:00 AM
NL2002995,MAHB,NIELIT MAHB,20-09-2023,2,2:00 PM
NL2002996,MAHB,NIELIT MAHB,02-09-2023,1,9:00 AM
NL2002997,MAHB,NIELIT MAHB,12-09-2023,2,2:00 PM
NL2002998,KARN,NIELIT KARN,25-09-2023,1,9:00 AM
NL2002999,MAHB,NIELIT MAHB,24-09-2023,2,2:00 PM
NL2003000,MAHB,NIELIT MAHB,14-09-2023,1,9:00 AM
NL2003001,MAHB,NIELIT MAHB,21-09-2023,1,9:00 AM
NL2003002,MED,NIELIT MED,10-09-2023,2,2:00 PM
NL2003003,ADI,NIELIT ADI,19-09-2023,1,9:00 AM
NL2003004,MED,NIELIT MED,17-09-2023,2,2:00 PM
NL2003005,KARN,NIELIT KARN,08-09-2023,2,2:00 PM
NL2003006,KARN,NIELIT KARN,03-09-2023,2,2:00 PM
NL2003007,KARN,NIELIT KARN,09-09-2023,2,2:00 PM
NL2003008,KARN,NIELIT KARN,30-09-2023,1,9:00 AM
NL2003009,KARN,NIELIT KARN,09-09-2023,1,9:00 AM
NL2003010,KARN,NIELIT KARN,18-09-2023,1,9:00 AM
NL2003011,KARN,NIELIT KARN,20-09-2023,2,2:00 PM
NL2003012,KARN,NIELIT KARN,17-09-2023,2,2:00 PM
NL2003013,KARN,NIELIT KARN,23-09-2023,1,9:00 AM
NL2003014,KARN,NIELIT KARN,21-09-2023,2,2:00 PM
NL2003015,KARN,NIELIT KARN,27-09-2023,2,2:00 PM
NL2003016,KARN,NIELIT KARN,27-09-2023,2,2:00 PM
NL2003017,KARN,NIELIT KARN,03-09-2023,1,9:00 AM
NL2003018,KARN,NIELIT KARN,28-09-2023,2,2:00 PM
NL2003019,KARN,NIELIT KARN,26-09-2023,1,9:00 AM
NL2003020,KARN,NIELIT KARN,26-09-2023,1,9:00 AM
NL2003021,KARN,NIELIT KARN,19-09-2023,1,9:00 AM
NL2003022,ADI,NIELIT ADI,06-09-2023,1,9:00 AM
NL2003023,ADI,NIELIT ADI,12-09-2023,1,9:00 AM
NL2003024,MAHB,NIELIT MAHB,22-09-2023,1,9:00 AM
NL2003025,ADI,NIELIT ADI,08-09-2023,1,9:00 AM
NL2003026,KARN,NIELIT KARN,27-09-2023,2,2:00 PM
NL2003027,KARN,NIELIT KARN,23-09-2023,1,9:00 AM
NL2003028,KARN,NIELIT KARN,02-09-2023,1,9:00 AM
NL2003029,KARN,NIELIT KARN,15-09-2023,2,2:00 PM
NL2003030,KARN,NIELIT KARN,25-09-2023,1,9:00 AM
NL2003031,KARN,NIELIT KARN,28-09-2023,2,2:00 PM
NL2003032,KARN,NIELIT KARN,07-09-2023,1,9:00 AM
NL2003033,KARN,NIELIT KARN,21-09-2023,1,9:00 AM
NL2003034,KARN,NIELIT KARN,20-09-2023,2,2:00 PM
NL2003035,KARN,NIELIT KARN,13-09-2023,1,9:00 AM
NL2003036,GUN,NIELIT GUN,10-09-2023,1,9:00 AM
NL2003037,GUN,NIELIT GUN,30-09-2023,1,9:00 AM
NL2003038,GUN,NIELIT GUN,12-09-2023,1,9:00 AM
NL2003039,GUN,NIELIT GUN,26-09-2023,1,9:00 AM
NL2003040,GUN,NIELIT GUN,05-09-2023,2,2:00 PM
NL2003041,CTT,NIELIT CTT,03-09-2023,1,9:00 AM
NL2003042,SOA,NIELIT SOA,03-09-2023,1,9:00 AM
NL2003043,PUD,NIELIT PUD,21-09-2023,2,2:00 PM
NL2003044,GUN,NIELIT GUN,04-09-2023,2,2:00 PM
NL2003045,GUN,NIELIT GUN,01-09-2023,2,2:00 PM
NL2003046,GUN,NIELIT GUN,09-09-2023,2,2:00 PM
NL2003047,GUN,NIELIT GUN,29-09-2023,2,2:00 PM
NL2003048,GUN,NIELIT GUN,23-09-2023,1,9:00 AM
NL2003049,GUN,NIELIT GUN,30-09-2023,1,9:00 AM
NL2003050,SOA,NIELIT SOA,25-09-2023,2,2:00 PM
NL2003051,SOA,NIELIT SOA,02-09-2023,1,9:00 AM
NL2003052,SOA,NIELIT SOA,13-09-2023,2,2:00 PM
NL2003053,SOA,NIELIT SOA,28-09-2023,1,9:00 AM
NL2003054,SOA,NIELIT SOA,28-09-2023,1,9:00 AM
NL2003055,SOA,NIELIT SOA,17-09-2023,1,9:00 AM
NL2003056,CTT,NIELIT CTT,29-09-2023,1,9:00 AM
NL2003057,CTT,NIELIT CTT,29-09-2023,2,2:00 PM
NL2003058,CTT,NIELIT CTT,12-09-2023,1,9:00 AM
NL2003059,CTT,NIELIT CTT,08-09-2023,1,9:00 AM
NL2003060,KARN,NIELIT KARN,03-09-2023,1,9:00 AM
NL2003061,CTT,NIELIT CTT,03-09-2023,1,9:00 AM
NL2003062,CTT,NIELIT CTT,29-09-2023,1,9:00 AM
NL2003063,CTT,NIELIT CTT,05-09-2023,2,2:00 PM
NL2003064,CTT,NIELIT CTT,01-09-2023,2,2:00 PM
NL2003065,CTT,NIELIT CTT,02-09-2023,2,2:00 PM
NL2003066,CTT,NIELIT CTT,05-09-2023,2,2:00 PM
NL2003067,CTT,NIELIT CTT,10-09-2023,1,9:00 AM
NL2003068,CTT,NIELIT CTT,11-09-2023,1,9:00 AM
NL2003069,CTT,NIELIT CTT,05-09-2023,2,2:00 PM
NL2003070,CTT,NIELIT CTT,18-09-2023,1,9:00 AM
NL2003071,CTT,NIELIT CTT,01-09-2023,1,9:00 AM
NL2003072,PUD,NIELIT PUD,22-09-2023,2,2:00 PM
NL2003073,CTT,NIELIT CTT,04-09-2023,2,2:00 PM
NL2003074,CTT,NIELIT CTT,30-09-2023,2,2:00 PM
NL2003075,CTT,NIELIT CTT,02-09-2023,2,2:00 PM
NL2003076,CTT,NIELIT CTT,12-09-2023,1,9:00 AM
NL2003077,CTT,NIELIT CTT,30-09-2023,1,9:00 AM
NL2003078,CTT,NIELIT CTT,13-09-2023,2,2:00 PM
NL2003079,CTT,NIELIT CTT,24-09-2023,1,9:00 AM
NL2003080,CTT,NIELIT CTT,26-09-2023,2,2:00 PM
NL2003081,CTT,NIELIT CTT,17-09-2023,2,2:00 PM
NL2003082,CTT,NIELIT CTT,17-09-2023,1,9:00 AM
NL2003083,CTT,NIELIT CTT,02-09-2023,1,9:00 AM
NL2003084,CTT,NIELIT CTT,14-09-2023,2,2:00 PM
NL2003085,GUN,NIELIT GUN,27-09-2023,1,9:00 AM
NL2003086,CTT,NIELIT CTT,05-09-2023,2,2:00 PM
NL2003087,CTT,NIELIT CTT,22-09-2023,2,2:00 PM
NL2003088,CTT,NIELIT CTT,02-09-2023,2,2:00 PM
NL2003089,GUN,NIELIT GUN,13-09-2023,2,2:00 PM
NL2003090,CTT,NIELIT CTT,05-09-2023,2,2:00 PM
NL2003091,CTT,NIELIT CTT,16-09-2023,1,9:00 AM
NL2003092,CTT,NIELIT CTT,19-09-2023,2,2:00 PM
NL2003093,GUN,NIELIT GUN,14-09-2023,2,2:00 PM
NL2003094,CTT,NIELIT CTT,08-09-2023,2,2:00 PM
NL2003095,GUN,NIELIT GUN,08-09-2023,1,9:00 AM
NL2003096,CTT,NIELIT CTT,05-09-2023,2,2:00 PM
NL2003097,GUN,NIELIT GUN,09-09-2023,2,2:00 PM
NL2003098,CTT,NIELIT CTT,26-09-2023,2,2:00 PM
NL2003099,GUN,NIELIT GUN,29-09-2023,1,9:00 AM
NL2003100,CTT,NIELIT CTT,15-09-2023,1,9:00 AM
NL2003101,CTT,NIELIT CTT,23-09-2023,2,2:00 PM
NL2003102,GUN,NIELIT GUN,07-09-2023,1,9:00 AM
NL2003103,CTT,NIELIT CTT,13-09-2023,1,9:00 AM
NL2003104,GUN,NIELIT GUN,04-09-2023,2,2:00 PM
NL2003105,CTT,NIELIT CTT,22-09-2023,2,2:00 PM
NL2003106,CTT,NIELIT CTT,16-09-2023,1,9:00 AM
NL2003107,GUN,NIELIT GUN,12-09-2023,2,2:00 PM
NL2003108,CTT,NIELIT CTT,29-09-2023,2,2:00 PM
NL2003109,GUN,NIELIT GUN,21-09-2023,2,2:00 PM
NL2003110,GUN,NIELIT GUN,30-09-2023,2,2:00 PM
NL2003111,CTT,NIELIT CTT,11-09-2023,2,2:00 PM
NL2003112,GUN,NIELIT GUN,17-09-2023,1,9:00 AM
NL2003113,CTT,NIELIT CTT,29-09-2023,1,9:00 AM
NL2003114,GUN,NIELIT GUN,14-09-2023,1,9:00 AM
NL2003115,CTT,NIELIT CTT,12-09-2023,2,2:00 PM
NL2003116,GUN,NIELIT GUN,26-09-2023,2,2:00 PM
NL2003117,GUN,NIELIT GUN,24-09-2023,2,2:00 PM
NL2003118,NALG,NIELIT NALG,01-09-2023,2,2:00 PM
NL2003119,GUN,NIELIT GUN,26-09-2023,1,9:00 AM
NL2003120,GUN,NIELIT GUN,05-09-2023,2,2:00 PM
NL2003121,MED,NIELIT MED,03-09-2023,2,2:00 PM
NL2003122,GUN,NIELIT GUN,18-09-2023,2,2:00 PM
NL2003123,ADI,NIELIT ADI,09-09-2023,2,2:00 PM
NL2003124,ADI,NIELIT ADI,01-09-2023,2,2:00 PM
NL2003125,ADI,NIELIT ADI,20-09-2023,1,9:00 AM
NL2003126,MED,NIELIT MED,09-09-2023,1,9:00 AM
NL2003127,NALG,NIELIT NALG,22-09-2023,1,9:00 AM
NL2003128,NALG,NIELIT NALG,23-09-2023,1,9:00 AM
NL2003129,ADI,NIELIT ADI,17-09-2023,1,9:00 AM
NL2003130,ADI,NIELIT ADI,17-09-2023,2,2:00 PM
NL2003131,ADI,NIELIT ADI,21-09-2023,1,9:00 AM
NL2003132,NALG,NIELIT NALG,12-09-2023,2,2:00 PM
NL2003133,NALG,NIELIT NALG,05-09-2023,1,9:00 AM
NL2003134,NALG,NIELIT NALG,14-09-2023,1,9:00 AM
NL2003135,NALG,NIELIT NALG,09-09-2023,2,2:00 PM
NL2003136,NALG,NIELIT NALG,08-09-2023,2,2:00 PM
NL2003137,ADI,NIELIT ADI,16-09-2023,2,2:00 PM
NL2003138,NALG,NIELIT NALG,05-09-2023,1,9:00 AM
NL2003139,ADI,NIELIT ADI,27-09-2023,1,9:00 AM
NL2003140,NALG,NIELIT NALG,20-09-2023,2,2:00 PM
NL2003141,NALG,NIELIT NALG,06-09-2023,2,2:00 PM
NL2003142,NALG,NIELIT NALG,19-09-2023,1,9:00 AM
NL2003143,NALG,NIELIT NALG,13-09-2023,2,2:00 PM
NL2003144,ADI,NIELIT ADI,30-09-2023,2,2:00 PM
NL2003145,ADI,NIELIT ADI,15-09-2023,2,2:00 PM
NL2003146,NEL,NIELIT NEL,29-09-2023,1,9:00 AM
NL2003147,MAHB,NIELIT MAHB,18-09-2023,2,2:00 PM
NL2003148,NEL,NIELIT NEL,22-09-2023,2,2:00 PM
NL2003149,NEL,NIELIT NEL,10-09-2023,2,2:00 PM
NL2003150,NEL,NIELIT NEL,26-09-2023,1,9:00 AM
NL2003151,NEL,NIELIT NEL,22-09-2023,1,9:00 AM
